"brainregion","disease","count"
"Anterodorsal nucleus of thalamus","Meckel syndrome type 1","2710"
"Anterodorsal nucleus of thalamus","Delirium, Dementia, Amnestic, Cognitive Disorders","2711"
"Anterodorsal nucleus of thalamus","Syndrome, Bloch-Sulzberger","2712"
"Anterodorsal nucleus of thalamus","Cardiovascular Diseases","2713"
"Anterodorsal nucleus of thalamus","Lafora Disease","2714"
"Anterodorsal nucleus of thalamus","Parkinsonian Disorders","2715"
"Anterodorsal nucleus of thalamus","Pick Disease of the Brain","2716"
"Anterodorsal nucleus of thalamus","Familial Atypical Mole Melanoma Syndrome","2717"
"Anterodorsal nucleus of thalamus","Metabolic Syndrome X","2718"
"Anterodorsal nucleus of thalamus","Mesulam Syndrome","2719"
"Anterodorsal nucleus of thalamus","Acquired Immunodeficiency Syndrome","2720"
"Anterodorsal nucleus of thalamus","Major Depressive Disorder","2721"
"BRAIN, HIPPOCAMPUS","Familial Alzheimer Disease (FAD)","2722"
"BRAIN, HIPPOCAMPUS","Prion Diseases","2723"
"BRAIN, HIPPOCAMPUS","Cerebrovascular Disorders","2724"
"BRAIN, HIPPOCAMPUS","Gerstmann-Straussler-Scheinker Disease","2725"
"BRAIN, HIPPOCAMPUS","Feline urological syndrome","2726"
"BRAIN, HIPPOCAMPUS","Dementia due to Alzheimer's disease (disorder)","2727"
"BRAIN, HIPPOCAMPUS","Virus Diseases","2728"
"BRAIN, HIPPOCAMPUS","Hamartoma Syndrome, Multiple","2729"
"BRAIN, HIPPOCAMPUS","Hereditary Diseases","2730"
"BRAIN, HIPPOCAMPUS","Sequela of disorder","2731"
"BRAIN, HIPPOCAMPUS","Degenerative brain disorder","2732"
"BRAIN, HIPPOCAMPUS","Norrie disease","2733"
"BRAIN, HIPPOCAMPUS","Meckel syndrome type 1","2734"
"BRAIN, HIPPOCAMPUS","Delirium, Dementia, Amnestic, Cognitive Disorders","2735"
"BRAIN, HIPPOCAMPUS","Cardiovascular Diseases","2736"
"BRAIN, HIPPOCAMPUS","Lafora Disease","2737"
"BRAIN, HIPPOCAMPUS","Pick Disease of the Brain","2738"
"BRAIN, HIPPOCAMPUS","Familial Atypical Mole Melanoma Syndrome","2739"
"BRAIN, HIPPOCAMPUS","Mesulam Syndrome","2740"
"BRAIN, HIPPOCAMPUS","Acquired Immunodeficiency Syndrome","2741"
"Cerebral cortex","Familial Alzheimer Disease (FAD)","2742"
"Cerebral cortex","Prion Diseases","2743"
"Cerebral cortex","Creutzfeldt-Jakob disease","2744"
"Cerebral cortex","Cerebrovascular Disorders","2745"
"Cerebral cortex","Gerstmann-Straussler-Scheinker Disease","2746"
"Cerebral cortex","Feline urological syndrome","2747"
"Cerebral cortex","Dementia due to Alzheimer's disease (disorder)","2748"
"Cerebral cortex","Virus Diseases","2749"
"Cerebral cortex","Hereditary Diseases","2750"
"Cerebral cortex","Sequela of disorder","2751"
"Cerebral cortex","Degenerative brain disorder","2752"
"Cerebral cortex","Norrie disease","2753"
"Cerebral cortex","Meckel syndrome type 1","2754"
"Cerebral cortex","Delirium, Dementia, Amnestic, Cognitive Disorders","2755"
"Cerebral cortex","Cardiovascular Diseases","2756"
"Cerebral cortex","Lafora Disease","2757"
"Cerebral cortex","Familial Atypical Mole Melanoma Syndrome","2758"
"Cerebral cortex","Metabolic Syndrome X","2759"
"Cerebral cortex","Mesulam Syndrome","2760"
"Cerebral cortex","Acquired Immunodeficiency Syndrome","2761"
"Genus Hippocampus","Familial Alzheimer Disease (FAD)","2762"
"Genus Hippocampus","Prion Diseases","2763"
"Genus Hippocampus","Creutzfeldt-Jakob disease","2764"
"Genus Hippocampus","Cerebrovascular Disorders","2765"
"Genus Hippocampus","Gerstmann-Straussler-Scheinker Disease","2766"
"Genus Hippocampus","Feline urological syndrome","2767"
"Genus Hippocampus","Dementia due to Alzheimer's disease (disorder)","2768"
"Genus Hippocampus","Virus Diseases","2769"
"Genus Hippocampus","Lung diseases","2770"
"Genus Hippocampus","Hamartoma Syndrome, Multiple","2771"
"Genus Hippocampus","Hereditary Diseases","2772"
"Genus Hippocampus","Sequela of disorder","2773"
"Genus Hippocampus","Degenerative brain disorder","2774"
"Genus Hippocampus","Norrie disease","2775"
"Genus Hippocampus","Meckel syndrome type 1","2776"
"Genus Hippocampus","Delirium, Dementia, Amnestic, Cognitive Disorders","2777"
"Genus Hippocampus","Cardiovascular Diseases","2778"
"Genus Hippocampus","Lafora Disease","2779"
"Genus Hippocampus","Pick Disease of the Brain","2780"
"Genus Hippocampus","Familial Atypical Mole Melanoma Syndrome","2781"
"Genus Hippocampus","Metabolic Syndrome X","2782"
"Genus Hippocampus","Mesulam Syndrome","2783"
"Genus Hippocampus","Acquired Immunodeficiency Syndrome","2784"
"Cerebral hemisphere structure (body structure)","Familial Alzheimer Disease (FAD)","2785"
"Cerebral hemisphere structure (body structure)","Brain Diseases","2786"
"Cerebral hemisphere structure (body structure)","Prion Diseases","2787"
"Cerebral hemisphere structure (body structure)","Cerebrovascular Disorders","2788"
"Cerebral hemisphere structure (body structure)","Gerstmann-Straussler-Scheinker Disease","2789"
"Cerebral hemisphere structure (body structure)","Feline urological syndrome","2790"
"Cerebral hemisphere structure (body structure)","Dementia due to Alzheimer's disease (disorder)","2791"
"Cerebral hemisphere structure (body structure)","Virus Diseases","2792"
"Cerebral hemisphere structure (body structure)","Lung diseases","2793"
"Cerebral hemisphere structure (body structure)","Shy-Drager Syndrome","2794"
"Cerebral hemisphere structure (body structure)","Hamartoma Syndrome, Multiple","2795"
"Cerebral hemisphere structure (body structure)","Hereditary Diseases","2796"
"Cerebral hemisphere structure (body structure)","Sequela of disorder","2797"
"Cerebral hemisphere structure (body structure)","Degenerative brain disorder","2798"
"Cerebral hemisphere structure (body structure)","Norrie disease","2799"
"Cerebral hemisphere structure (body structure)","Meckel syndrome type 1","2800"
"Cerebral hemisphere structure (body structure)","Delirium, Dementia, Amnestic, Cognitive Disorders","2801"
"Cerebral hemisphere structure (body structure)","DISORDERS OF THE OPTIC NERVE","2802"
"Cerebral hemisphere structure (body structure)","Cardiovascular Diseases","2803"
"Cerebral hemisphere structure (body structure)","Lafora Disease","2804"
"Cerebral hemisphere structure (body structure)","Pick Disease of the Brain","2805"
"Cerebral hemisphere structure (body structure)","Familial Atypical Mole Melanoma Syndrome","2806"
"Cerebral hemisphere structure (body structure)","Metabolic Syndrome X","2807"
"Cerebral hemisphere structure (body structure)","Mesulam Syndrome","2808"
"Cerebral hemisphere structure (body structure)","Acquired Immunodeficiency Syndrome","2809"
"Cerebral hemisphere structure (body structure)","Major Depressive Disorder","2810"
"CA1 field","Familial Alzheimer Disease (FAD)","2811"
"CA1 field","Prion Diseases","2812"
"CA1 field","Creutzfeldt-Jakob disease","2813"
"CA1 field","Cerebrovascular Disorders","2814"
"CA1 field","Gerstmann-Straussler-Scheinker Disease","2815"
"CA1 field","Feline urological syndrome","2816"
"CA1 field","Dementia due to Alzheimer's disease (disorder)","2817"
"CA1 field","Virus Diseases","2818"
"CA1 field","Shy-Drager Syndrome","2819"
"CA1 field","Hamartoma Syndrome, Multiple","2820"
"CA1 field","Hereditary Diseases","2821"
"CA1 field","Sequela of disorder","2822"
"CA1 field","Degenerative brain disorder","2823"
"CA1 field","Norrie disease","2824"
"CA1 field","Meckel syndrome type 1","2825"
"CA1 field","Delirium, Dementia, Amnestic, Cognitive Disorders","2826"
"CA1 field","Cardiovascular Diseases","2827"
"CA1 field","Lafora Disease","2828"
"CA1 field","Parkinsonian Disorders","2829"
"CA1 field","Pick Disease of the Brain","2830"
"CA1 field","Familial Atypical Mole Melanoma Syndrome","2831"
"CA1 field","Metabolic Syndrome X","2832"
"CA1 field","Mesulam Syndrome","2833"
"CA1 field","Acquired Immunodeficiency Syndrome","2834"
"Structure of nucleus prepositus","Alzheimer's Disease","2835"
"Structure of nucleus prepositus","Functional disorder","2836"
"Structure of nucleus prepositus","Neurodegenerative Disorders","2837"
"Structure of nucleus prepositus","Neurotoxicity Syndromes","2838"
"Structure of nucleus prepositus","Disease Progression","2839"
"Structure of nucleus prepositus","cortex bone disorders","2840"
"Structure of nucleus prepositus","Parkinson Disease","2841"
"Structure of nucleus prepositus","neuropathology disease","2842"
"Structure of nucleus prepositus","Down Syndrome","2843"
"Structure of nucleus prepositus","Mild cognitive disorder","2844"
"Structure of nucleus prepositus","Familial Alzheimer Disease (FAD)","2845"
"Structure of nucleus prepositus","Lewy Body Disease","2846"
"Structure of nucleus prepositus","Syndrome","2847"
"Structure of nucleus prepositus","Brain Diseases","2848"
"Structure of nucleus prepositus","Prion Diseases","2849"
"Structure of nucleus prepositus","Depressive disorder","2850"
"Structure of nucleus prepositus","Creutzfeldt-Jakob disease","2851"
"Structure of nucleus prepositus","Van der Woude syndrome","2852"
"Structure of nucleus prepositus","Cerebrovascular Disorders","2853"
"Structure of nucleus prepositus","Retinal Diseases","2854"
"Structure of nucleus prepositus","Cognition Disorders","2855"
"Structure of nucleus prepositus","Disorder nervous system","2856"
"Structure of nucleus prepositus","Gerstmann-Straussler-Scheinker Disease","2857"
"Structure of nucleus prepositus","Autistic Disorder","2858"
"Structure of nucleus prepositus","Huntington Disease","2859"
"Structure of nucleus prepositus","Feline urological syndrome","2860"
"Structure of nucleus prepositus","Dementia due to Alzheimer's disease (disorder)","2861"
"Structure of nucleus prepositus","Opitz-Frias syndrome","2862"
"Structure of nucleus prepositus","Virus Diseases","2863"
"Structure of nucleus prepositus","Lung diseases","2864"
"Structure of nucleus prepositus","Shy-Drager Syndrome","2865"
"Structure of nucleus prepositus","Hamartoma Syndrome, Multiple","2866"
"Structure of nucleus prepositus","Hereditary Diseases","2867"
"Structure of nucleus prepositus","Sequela of disorder","2868"
"Structure of nucleus prepositus","Liver diseases","2869"
"Structure of nucleus prepositus","Degenerative brain disorder","2870"
"Structure of nucleus prepositus","Spinal Cord Diseases","2871"
"Structure of nucleus prepositus","Norrie disease","2872"
"Structure of nucleus prepositus","Meckel syndrome type 1","2873"
"Structure of nucleus prepositus","Delirium, Dementia, Amnestic, Cognitive Disorders","2874"
"Structure of nucleus prepositus","Syndrome, Bloch-Sulzberger","2875"
"Structure of nucleus prepositus","DISORDERS OF THE OPTIC NERVE","2876"
"Structure of nucleus prepositus","Cardiovascular Diseases","2877"
"Structure of nucleus prepositus","Lafora Disease","2878"
"Structure of nucleus prepositus","Parkinsonian Disorders","2879"
"Structure of nucleus prepositus","Pick Disease of the Brain","2880"
"Structure of nucleus prepositus","Hypertensive disease","2881"
"Structure of nucleus prepositus","Familial Atypical Mole Melanoma Syndrome","2882"
"Structure of nucleus prepositus","Metabolic Syndrome X","2883"
"Structure of nucleus prepositus","Mesulam Syndrome","2884"
"Structure of nucleus prepositus","Acquired Immunodeficiency Syndrome","2885"
"Structure of nucleus prepositus","Major Depressive Disorder","2886"
"Basal Forebrain","Familial Alzheimer Disease (FAD)","2887"
"Basal Forebrain","Brain Diseases","2888"
"Basal Forebrain","Prion Diseases","2889"
"Basal Forebrain","Creutzfeldt-Jakob disease","2890"
"Basal Forebrain","Van der Woude syndrome","2891"
"Basal Forebrain","Cerebrovascular Disorders","2892"
"Basal Forebrain","Retinal Diseases","2893"
"Basal Forebrain","Gerstmann-Straussler-Scheinker Disease","2894"
"Basal Forebrain","Autistic Disorder","2895"
"Basal Forebrain","Feline urological syndrome","2896"
"Basal Forebrain","Dementia due to Alzheimer's disease (disorder)","2897"
"Basal Forebrain","Opitz-Frias syndrome","2898"
"Basal Forebrain","Virus Diseases","2899"
"Basal Forebrain","Lung diseases","2900"
"Basal Forebrain","Shy-Drager Syndrome","2901"
"Basal Forebrain","Hamartoma Syndrome, Multiple","2902"
"Basal Forebrain","Hereditary Diseases","2903"
"Basal Forebrain","Sequela of disorder","2904"
"Basal Forebrain","Liver diseases","2905"
"Basal Forebrain","Degenerative brain disorder","2906"
"Basal Forebrain","Norrie disease","2907"
"Basal Forebrain","Meckel syndrome type 1","2908"
"Basal Forebrain","Delirium, Dementia, Amnestic, Cognitive Disorders","2909"
"Basal Forebrain","Syndrome, Bloch-Sulzberger","2910"
"Basal Forebrain","DISORDERS OF THE OPTIC NERVE","2911"
"Basal Forebrain","Cardiovascular Diseases","2912"
"Basal Forebrain","Lafora Disease","2913"
"Basal Forebrain","Parkinsonian Disorders","2914"
"Basal Forebrain","Pick Disease of the Brain","2915"
"Basal Forebrain","Hypertensive disease","2916"
"Basal Forebrain","Familial Atypical Mole Melanoma Syndrome","2917"
"Basal Forebrain","Metabolic Syndrome X","2918"
"Basal Forebrain","Mesulam Syndrome","2919"
"Basal Forebrain","Acquired Immunodeficiency Syndrome","2920"
"Basal Forebrain","Major Depressive Disorder","2921"
"Pyramidal Cells","Familial Alzheimer Disease (FAD)","2922"
"Pyramidal Cells","Prion Diseases","2923"
"Pyramidal Cells","Creutzfeldt-Jakob disease","2924"
"Pyramidal Cells","Cerebrovascular Disorders","2925"
"Pyramidal Cells","Gerstmann-Straussler-Scheinker Disease","2926"
"Pyramidal Cells","Autistic Disorder","2927"
"Pyramidal Cells","Feline urological syndrome","2928"
"Pyramidal Cells","Dementia due to Alzheimer's disease (disorder)","2929"
"Pyramidal Cells","Opitz-Frias syndrome","2930"
"Pyramidal Cells","Virus Diseases","2931"
"Pyramidal Cells","Shy-Drager Syndrome","2932"
"Pyramidal Cells","Hamartoma Syndrome, Multiple","2933"
"Pyramidal Cells","Hereditary Diseases","2934"
"Pyramidal Cells","Sequela of disorder","2935"
"Pyramidal Cells","Degenerative brain disorder","2936"
"Pyramidal Cells","Norrie disease","2937"
"Pyramidal Cells","Meckel syndrome type 1","2938"
"Pyramidal Cells","Delirium, Dementia, Amnestic, Cognitive Disorders","2939"
"Pyramidal Cells","Cardiovascular Diseases","2940"
"Pyramidal Cells","Lafora Disease","2941"
"Pyramidal Cells","Parkinsonian Disorders","2942"
"Pyramidal Cells","Pick Disease of the Brain","2943"
"Pyramidal Cells","Familial Atypical Mole Melanoma Syndrome","2944"
"Pyramidal Cells","Metabolic Syndrome X","2945"
"Pyramidal Cells","Mesulam Syndrome","2946"
"Pyramidal Cells","Acquired Immunodeficiency Syndrome","2947"
"CA2 field","Familial Alzheimer Disease (FAD)","2948"
"CA2 field","Prion Diseases","2949"
"CA2 field","Creutzfeldt-Jakob disease","2950"
"CA2 field","Van der Woude syndrome","2951"
"CA2 field","Cerebrovascular Disorders","2952"
"CA2 field","Gerstmann-Straussler-Scheinker Disease","2953"
"CA2 field","Autistic Disorder","2954"
"CA2 field","Feline urological syndrome","2955"
"CA2 field","Dementia due to Alzheimer's disease (disorder)","2956"
"CA2 field","Opitz-Frias syndrome","2957"
"CA2 field","Virus Diseases","2958"
"CA2 field","Shy-Drager Syndrome","2959"
"CA2 field","Hamartoma Syndrome, Multiple","2960"
"CA2 field","Hereditary Diseases","2961"
"CA2 field","Sequela of disorder","2962"
"CA2 field","Degenerative brain disorder","2963"
"CA2 field","Norrie disease","2964"
"CA2 field","Meckel syndrome type 1","2965"
"CA2 field","Delirium, Dementia, Amnestic, Cognitive Disorders","2966"
"CA2 field","Cardiovascular Diseases","2967"
"CA2 field","Lafora Disease","2968"
"CA2 field","Parkinsonian Disorders","2969"
"CA2 field","Pick Disease of the Brain","2970"
"CA2 field","Familial Atypical Mole Melanoma Syndrome","2971"
"CA2 field","Metabolic Syndrome X","2972"
"CA2 field","Mesulam Syndrome","2973"
"CA2 field","Acquired Immunodeficiency Syndrome","2974"
"Temporal Lobe","Familial Alzheimer Disease (FAD)","2975"
"Temporal Lobe","Brain Diseases","2976"
"Temporal Lobe","Prion Diseases","2977"
"Temporal Lobe","Creutzfeldt-Jakob disease","2978"
"Temporal Lobe","Van der Woude syndrome","2979"
"Temporal Lobe","Cerebrovascular Disorders","2980"
"Temporal Lobe","Retinal Diseases","2981"
"Temporal Lobe","Gerstmann-Straussler-Scheinker Disease","2982"
"Temporal Lobe","Autistic Disorder","2983"
"Temporal Lobe","Feline urological syndrome","2984"
"Temporal Lobe","Dementia due to Alzheimer's disease (disorder)","2985"
"Temporal Lobe","Opitz-Frias syndrome","2986"
"Temporal Lobe","Virus Diseases","2987"
