"brainregion","disease","count"
"Basal Forebrain","Restless Legs Syndrome","12394"
"Basal Forebrain","Lung diseases","12395"
"Basal Forebrain","Meningeal disorder","12396"
"Basal Forebrain","Congenital heart disease","12397"
"Basal Forebrain","Stiff-Person Syndrome","12398"
"Basal Forebrain","Ovarian Diseases","12399"
"Basal Forebrain","Mixed anxiety and depressive disorder","12400"
"Basal Forebrain","Chronic pelvic inflammatory disease of the female pelvic organs AND/OR tissues","12401"
"Basal Forebrain","Hodgkin Disease","12402"
"Basal Forebrain","Intervertebral disc disorder","12403"
"Basal Forebrain","Fetal Alcohol Syndrome","12404"
"Basal Forebrain","Deglutition Disorders","12405"
"Basal Forebrain","Irritable Bowel Syndrome","12406"
"Basal Forebrain","Guillain-Barre Syndrome","12407"
"Basal Forebrain","Sudden infant death syndrome","12408"
"Basal Forebrain","Substance Withdrawal Syndrome","12409"
"Basal Forebrain","Cerebrovascular Disorders","12410"
"Basal Forebrain","Dystonia Disorders","12411"
"Basal Forebrain","Burnett Schwartz Berberian syndrome","12412"
"Basal Forebrain","Delirium, Dementia, Amnestic, Cognitive Disorders","12413"
"Basal Forebrain","Angelman Syndrome","12414"
"Basal Forebrain","Herpes zoster disease","12415"
"Basal Forebrain","Lafora Disease","12416"
"Basal Forebrain","Arterial Tortuosity Syndrome","12417"
"Basal Forebrain","Wolfram Syndrome","12418"
"Basal Forebrain","Feline urological syndrome","12419"
"Structure of trigeminal nerve spinal tract nucleus","Parkinson Disease","12420"
"Structure of trigeminal nerve spinal tract nucleus","Alzheimer's Disease","12421"
"Structure of trigeminal nerve spinal tract nucleus","Neurotoxicity Syndromes","12422"
"Structure of trigeminal nerve spinal tract nucleus","Functional disorder","12423"
"Structure of trigeminal nerve spinal tract nucleus","Depressive disorder","12424"
"Structure of trigeminal nerve spinal tract nucleus","Disease Progression","12425"
"Structure of trigeminal nerve spinal tract nucleus","cortex bone disorders","12426"
"Structure of trigeminal nerve spinal tract nucleus","Spinal Cord Diseases","12427"
"Structure of trigeminal nerve spinal tract nucleus","Neurodegenerative Disorders","12428"
"Structure of trigeminal nerve spinal tract nucleus","Syndrome","12429"
"Structure of trigeminal nerve spinal tract nucleus","Retinal Diseases","12430"
"Structure of trigeminal nerve spinal tract nucleus","Mild cognitive disorder","12431"
"Structure of trigeminal nerve spinal tract nucleus","Disorder nervous system","12432"
"Structure of trigeminal nerve spinal tract nucleus","Pervasive Development Disorder","12433"
"Structure of trigeminal nerve spinal tract nucleus","Migraine Disorders","12434"
"Structure of trigeminal nerve spinal tract nucleus","Huntington Disease","12435"
"Structure of trigeminal nerve spinal tract nucleus","Brain Diseases","12436"
"Structure of trigeminal nerve spinal tract nucleus","Disorders, Mental","12437"
"Structure of trigeminal nerve spinal tract nucleus","DISORDERS OF THE OPTIC NERVE","12438"
"Structure of trigeminal nerve spinal tract nucleus","Liver diseases","12439"
"Structure of trigeminal nerve spinal tract nucleus","Autistic Disorder","12440"
"Structure of trigeminal nerve spinal tract nucleus","Parkinsonian Disorders","12441"
"Structure of trigeminal nerve spinal tract nucleus","Stress Disorders, Traumatic","12442"
"Structure of trigeminal nerve spinal tract nucleus","Autism Spectrum Disorders","12443"
"Structure of trigeminal nerve spinal tract nucleus","Pituitary Diseases","12444"
"Structure of trigeminal nerve spinal tract nucleus","Bipolar Disorder","12445"
"Structure of trigeminal nerve spinal tract nucleus","Hypertensive disease","12446"
"Structure of trigeminal nerve spinal tract nucleus","Sensitization (disorder)","12447"
"Structure of trigeminal nerve spinal tract nucleus","Shy-Drager Syndrome","12448"
"Structure of trigeminal nerve spinal tract nucleus","Post-Traumatic Stress Disorder","12449"
"Structure of trigeminal nerve spinal tract nucleus","Major Depressive Disorder","12450"
"Structure of trigeminal nerve spinal tract nucleus","Melkersson-Rosenthal Syndrome","12451"
"Structure of trigeminal nerve spinal tract nucleus","neuropathology disease","12452"
"Structure of trigeminal nerve spinal tract nucleus","Cognition Disorders","12453"
"Structure of trigeminal nerve spinal tract nucleus","Obsessive-Compulsive Disorder","12454"
"Structure of trigeminal nerve spinal tract nucleus","Rett Syndrome","12455"
"Structure of trigeminal nerve spinal tract nucleus","Ataxia as late effect of cerebrovascular disease","12456"
"Structure of trigeminal nerve spinal tract nucleus","Lewy Body Disease","12457"
"Structure of trigeminal nerve spinal tract nucleus","Esophageal Diseases","12458"
"Structure of trigeminal nerve spinal tract nucleus","Van der Woude syndrome","12459"
"Structure of trigeminal nerve spinal tract nucleus","Mood Disorders","12460"
"Structure of trigeminal nerve spinal tract nucleus","Neurodevelopmental disorder","12461"
"Structure of trigeminal nerve spinal tract nucleus","Hamartoma Syndrome, Multiple","12462"
"Structure of trigeminal nerve spinal tract nucleus","Psychotic Disorders","12463"
"Structure of trigeminal nerve spinal tract nucleus","Vasodilation disorder","12464"
"Structure of trigeminal nerve spinal tract nucleus","Motor Neuron Disease","12465"
"Structure of trigeminal nerve spinal tract nucleus","Attention deficit hyperactivity disorder","12466"
"Structure of trigeminal nerve spinal tract nucleus","CNS disorder","12467"
"Structure of trigeminal nerve spinal tract nucleus","Iodine deficiency syndrome","12468"
"Structure of trigeminal nerve spinal tract nucleus","Colonic Diseases","12469"
"Structure of trigeminal nerve spinal tract nucleus","Niemann-Pick Disease, Type C","12470"
"Structure of trigeminal nerve spinal tract nucleus","Inflammatory disorder","12471"
"Structure of trigeminal nerve spinal tract nucleus","Norrie disease","12472"
"Structure of trigeminal nerve spinal tract nucleus","Toxic liver disease","12473"
"Structure of trigeminal nerve spinal tract nucleus","Mirror movements (disorder)","12474"
"Structure of trigeminal nerve spinal tract nucleus","Down Syndrome","12475"
"Structure of trigeminal nerve spinal tract nucleus","Sleep Disorders","12476"
"Structure of trigeminal nerve spinal tract nucleus","Idiopathic Hypereosinophilic Syndrome","12477"
"Structure of trigeminal nerve spinal tract nucleus","Restless Legs Syndrome","12478"
"Structure of trigeminal nerve spinal tract nucleus","Lung diseases","12479"
"Structure of trigeminal nerve spinal tract nucleus","Meningeal disorder","12480"
"Structure of trigeminal nerve spinal tract nucleus","Congenital heart disease","12481"
"Structure of trigeminal nerve spinal tract nucleus","Stiff-Person Syndrome","12482"
"Structure of trigeminal nerve spinal tract nucleus","Ovarian Diseases","12483"
"Structure of trigeminal nerve spinal tract nucleus","Disorder of pineal gland","12484"
"Structure of trigeminal nerve spinal tract nucleus","Mixed anxiety and depressive disorder","12485"
"Structure of trigeminal nerve spinal tract nucleus","Chronic pelvic inflammatory disease of the female pelvic organs AND/OR tissues","12486"
"Structure of trigeminal nerve spinal tract nucleus","Hodgkin Disease","12487"
"Structure of trigeminal nerve spinal tract nucleus","Intervertebral disc disorder","12488"
"Structure of trigeminal nerve spinal tract nucleus","Fetal Alcohol Syndrome","12489"
"Structure of trigeminal nerve spinal tract nucleus","Deglutition Disorders","12490"
"Structure of trigeminal nerve spinal tract nucleus","Irritable Bowel Syndrome","12491"
"Structure of trigeminal nerve spinal tract nucleus","Guillain-Barre Syndrome","12492"
"Structure of trigeminal nerve spinal tract nucleus","Skin endocrine disorder","12493"
"Structure of trigeminal nerve spinal tract nucleus","Sudden infant death syndrome","12494"
"Structure of trigeminal nerve spinal tract nucleus","Substance Withdrawal Syndrome","12495"
"Structure of trigeminal nerve spinal tract nucleus","Cerebrovascular Disorders","12496"
"Structure of trigeminal nerve spinal tract nucleus","Dystonia Disorders","12497"
"Structure of trigeminal nerve spinal tract nucleus","Burnett Schwartz Berberian syndrome","12498"
"Structure of trigeminal nerve spinal tract nucleus","Diseases of inner ear","12499"
"Structure of trigeminal nerve spinal tract nucleus","Delirium, Dementia, Amnestic, Cognitive Disorders","12500"
"Structure of trigeminal nerve spinal tract nucleus","Syndrome, Bloch-Sulzberger","12501"
"Structure of trigeminal nerve spinal tract nucleus","Angelman Syndrome","12502"
"Structure of trigeminal nerve spinal tract nucleus","Herpes zoster disease","12503"
"Structure of trigeminal nerve spinal tract nucleus","Lafora Disease","12504"
"Structure of trigeminal nerve spinal tract nucleus","Arterial Tortuosity Syndrome","12505"
"Structure of trigeminal nerve spinal tract nucleus","Wolfram Syndrome","12506"
"Structure of trigeminal nerve spinal tract nucleus","Feline urological syndrome","12507"
"CA3 field","Migraine Disorders","12508"
"CA3 field","Pituitary Diseases","12509"
"CA3 field","Shy-Drager Syndrome","12510"
"CA3 field","Obsessive-Compulsive Disorder","12511"
"CA3 field","Ataxia as late effect of cerebrovascular disease","12512"
"CA3 field","Esophageal Diseases","12513"
"CA3 field","Psychotic Disorders","12514"
"CA3 field","CNS disorder","12515"
"CA3 field","Iodine deficiency syndrome","12516"
"CA3 field","Inflammatory disorder","12517"
"CA3 field","Norrie disease","12518"
"CA3 field","Toxic liver disease","12519"
"CA3 field","Mirror movements (disorder)","12520"
"CA3 field","Sleep Disorders","12521"
"CA3 field","Idiopathic Hypereosinophilic Syndrome","12522"
"CA3 field","Restless Legs Syndrome","12523"
"CA3 field","Lung diseases","12524"
"CA3 field","Congenital heart disease","12525"
"CA3 field","Stiff-Person Syndrome","12526"
"CA3 field","Ovarian Diseases","12527"
"CA3 field","Mixed anxiety and depressive disorder","12528"
"CA3 field","Chronic pelvic inflammatory disease of the female pelvic organs AND/OR tissues","12529"
"CA3 field","Intervertebral disc disorder","12530"
"CA3 field","Fetal Alcohol Syndrome","12531"
"CA3 field","Deglutition Disorders","12532"
"CA3 field","Irritable Bowel Syndrome","12533"
"CA3 field","Guillain-Barre Syndrome","12534"
"CA3 field","Sudden infant death syndrome","12535"
"CA3 field","Substance Withdrawal Syndrome","12536"
"CA3 field","Cerebrovascular Disorders","12537"
"CA3 field","Dystonia Disorders","12538"
"CA3 field","Burnett Schwartz Berberian syndrome","12539"
"CA3 field","Angelman Syndrome","12540"
"CA3 field","Lafora Disease","12541"
"CA3 field","Arterial Tortuosity Syndrome","12542"
"CA3 field","Wolfram Syndrome","12543"
"CA3 field","Feline urological syndrome","12544"
"Structure of olfactory bulb","Syndrome","12545"
"Structure of olfactory bulb","Mild cognitive disorder","12546"
"Structure of olfactory bulb","Pervasive Development Disorder","12547"
"Structure of olfactory bulb","Shy-Drager Syndrome","12548"
"Structure of olfactory bulb","Obsessive-Compulsive Disorder","12549"
"Structure of olfactory bulb","Esophageal Diseases","12550"
"Structure of olfactory bulb","Psychotic Disorders","12551"
"Structure of olfactory bulb","Vasodilation disorder","12552"
"Structure of olfactory bulb","Iodine deficiency syndrome","12553"
"Structure of olfactory bulb","Inflammatory disorder","12554"
"Structure of olfactory bulb","Toxic liver disease","12555"
"Structure of olfactory bulb","Mirror movements (disorder)","12556"
"Structure of olfactory bulb","Down Syndrome","12557"
"Structure of olfactory bulb","Sleep Disorders","12558"
"Structure of olfactory bulb","Idiopathic Hypereosinophilic Syndrome","12559"
"Structure of olfactory bulb","Restless Legs Syndrome","12560"
"Structure of olfactory bulb","Lung diseases","12561"
"Structure of olfactory bulb","Meningeal disorder","12562"
"Structure of olfactory bulb","Congenital heart disease","12563"
"Structure of olfactory bulb","Stiff-Person Syndrome","12564"
"Structure of olfactory bulb","Ovarian Diseases","12565"
"Structure of olfactory bulb","Disorder of pineal gland","12566"
"Structure of olfactory bulb","Mixed anxiety and depressive disorder","12567"
"Structure of olfactory bulb","Chronic pelvic inflammatory disease of the female pelvic organs AND/OR tissues","12568"
"Structure of olfactory bulb","Hodgkin Disease","12569"
"Structure of olfactory bulb","Intervertebral disc disorder","12570"
"Structure of olfactory bulb","Deglutition Disorders","12571"
"Structure of olfactory bulb","Irritable Bowel Syndrome","12572"
"Structure of olfactory bulb","Guillain-Barre Syndrome","12573"
"Structure of olfactory bulb","Skin endocrine disorder","12574"
"Structure of olfactory bulb","Sudden infant death syndrome","12575"
"Structure of olfactory bulb","Substance Withdrawal Syndrome","12576"
"Structure of olfactory bulb","Cerebrovascular Disorders","12577"
"Structure of olfactory bulb","Dystonia Disorders","12578"
"Structure of olfactory bulb","Burnett Schwartz Berberian syndrome","12579"
"Structure of olfactory bulb","Delirium, Dementia, Amnestic, Cognitive Disorders","12580"
"Structure of olfactory bulb","Angelman Syndrome","12581"
"Structure of olfactory bulb","Herpes zoster disease","12582"
"Structure of olfactory bulb","Lafora Disease","12583"
"Structure of olfactory bulb","Arterial Tortuosity Syndrome","12584"
"Structure of olfactory bulb","Wolfram Syndrome","12585"
"Structure of olfactory bulb","Feline urological syndrome","12586"
"Structure of suprachiasmatic nucleus","Stress Disorders, Traumatic","12587"
"Structure of suprachiasmatic nucleus","Psychotic Disorders","12588"
"Structure of suprachiasmatic nucleus","CNS disorder","12589"
"Structure of suprachiasmatic nucleus","Iodine deficiency syndrome","12590"
"Structure of suprachiasmatic nucleus","Colonic Diseases","12591"
"Structure of suprachiasmatic nucleus","Inflammatory disorder","12592"
"Structure of suprachiasmatic nucleus","Toxic liver disease","12593"
"Structure of suprachiasmatic nucleus","Mirror movements (disorder)","12594"
"Structure of suprachiasmatic nucleus","Sleep Disorders","12595"
"Structure of suprachiasmatic nucleus","Idiopathic Hypereosinophilic Syndrome","12596"
"Structure of suprachiasmatic nucleus","Restless Legs Syndrome","12597"
"Structure of suprachiasmatic nucleus","Congenital heart disease","12598"
"Structure of suprachiasmatic nucleus","Stiff-Person Syndrome","12599"
"Structure of suprachiasmatic nucleus","Ovarian Diseases","12600"
"Structure of suprachiasmatic nucleus","Disorder of pineal gland","12601"
"Structure of suprachiasmatic nucleus","Mixed anxiety and depressive disorder","12602"
"Structure of suprachiasmatic nucleus","Chronic pelvic inflammatory disease of the female pelvic organs AND/OR tissues","12603"
"Structure of suprachiasmatic nucleus","Hodgkin Disease","12604"
"Structure of suprachiasmatic nucleus","Intervertebral disc disorder","12605"
"Structure of suprachiasmatic nucleus","Fetal Alcohol Syndrome","12606"
"Structure of suprachiasmatic nucleus","Deglutition Disorders","12607"
"Structure of suprachiasmatic nucleus","Irritable Bowel Syndrome","12608"
"Structure of suprachiasmatic nucleus","Guillain-Barre Syndrome","12609"
"Structure of suprachiasmatic nucleus","Sudden infant death syndrome","12610"
"Structure of suprachiasmatic nucleus","Substance Withdrawal Syndrome","12611"
"Structure of suprachiasmatic nucleus","Cerebrovascular Disorders","12612"
"Structure of suprachiasmatic nucleus","Dystonia Disorders","12613"
